NoText_reg,BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K20,BTR_noCVEM_K30,BTR_noCVEM_K50
-0.25420953884485276,-0.32494045351891754,-0.8160499367309945,-0.8163330670057317,-0.7715857486602766,-0.8131982962518965
-0.25420953884485276,-0.32493203732698434,-0.8160493827683216,-0.8163330459632232,-0.7715845090349351,-0.8131967539138479
-0.25420953884485276,-0.32493190681607864,-0.8160475709437798,-0.816332687490925,-0.7715840429995753,-0.8131950722759832
-0.25420953884485276,-0.32492670791168127,-0.8160471075078776,-0.8163312614605979,-0.7715831987621936,-0.8131946470066564
-0.25420953884485276,-0.3249208965037412,-0.8160457719450254,-0.8163312237477992,-0.7715831051653061,-0.8131941568108768
-0.25420953884485276,-0.3249090562412012,-0.8160453260138407,-0.816331133557738,-0.7715815516596178,-0.8131919510256883
-0.25420953884485276,-0.3248934479656671,-0.8160449279914835,-0.8163306368350324,-0.7715811401879515,-0.8131914308618927
-0.25420953884485276,-0.3248770742111564,-0.8160441722860919,-0.8163285746295539,-0.7715781627876125,-0.813191002133131
-0.25420953884485276,-0.3248721187400099,-0.8160431289760678,-0.8163278741213132,-0.7715770658095091,-0.8131909809761863
-0.25420953884485276,-0.3248684687229268,-0.8160430481517043,-0.8163278246984699,-0.7715767300444056,-0.813190881614689
-0.25420953884485276,-0.3248635432964951,-0.8160430348839107,-0.8163270788614978,-0.7715764240654992,-0.8131895311908411
-0.25420953884485276,-0.3248500456944379,-0.8160429323866285,-0.8163260448656622,-0.7715758132360786,-0.8131847503727708
-0.25420953884485276,-0.3248461592184423,-0.8160420967156384,-0.8163255728246174,-0.7715749687542015,-0.8131844866368532
-0.25420953884485276,-0.32484438160777473,-0.8160419200827098,-0.8163253757628918,-0.7715744446277579,-0.8131820651678244
-0.25420953884485276,-0.32483567754430964,-0.8160411324137451,-0.8163245451155449,-0.7715738428468156,-0.8131808249114597
-0.2541748585449933,-0.32482738054791144,-0.8160410657521482,-0.8163239112983299,-0.7715735344885428,-0.8131808083395681
-0.2541748585449933,-0.32482582874884297,-0.8160396263535961,-0.8163219032347446,-0.7715732848393134,-0.8131803764904252
-0.2541748585449933,-0.3248205441808492,-0.8160394483197573,-0.8163215993961971,-0.771573284620386,-0.8131799238314105
-0.2541748585449933,-0.3248172293533301,-0.8160393120236159,-0.8163213026764733,-0.7715724064482206,-0.8131797699760154
-0.2541748585449933,-0.32479749238699646,-0.8160388849085017,-0.8163198111152495,-0.7715719176046424,-0.8131797542835536
-0.2541748585449933,-0.32479684655975627,-0.8160384977419775,-0.8163194626415666,-0.771571787529171,-0.8131786135177216
-0.2541748585449933,-0.3247877914463927,-0.8160382379051888,-0.8163193222138289,-0.7715713519749847,-0.8131750328705228
-0.2541748585449933,-0.32478689167690306,-0.8160380668466766,-0.8163183980189624,-0.7715713494752947,-0.8131748752581164
-0.2541748585449933,-0.3247802480777617,-0.8160379272697733,-0.8163178975491302,-0.7715706418163852,-0.8131741189554121
-0.2541748585449933,-0.3247792735928657,-0.8160365805575902,-0.8163166301667799,-0.7715701565463378,-0.8131740805004456
-0.2541748585449933,-0.32477324877842706,-0.8160345054123324,-0.8163164295223021,-0.7715700035104719,-0.8131724661848955
-0.2541748585449933,-0.3247723719542179,-0.8160343401647112,-0.8163161437051751,-0.771569512742858,-0.8131708203000569
-0.2541748585449933,-0.32475664809721366,-0.8160343006497467,-0.8163143136175913,-0.7715689993765875,-0.8131701664573476
-0.2541748585449933,-0.3247552533427773,-0.81603426069145,-0.8163138503628051,-0.7715680876263115,-0.813169989890744
-0.2541748585449933,-0.3247369898684146,-0.8160309596821474,-0.8163118500825328,-0.7715667029885033,-0.8131697862610395
-0.2541748585449933,-0.3247206352956406,-0.8160301932598307,-0.8163109947225858,-0.771566644436324,-0.8131694502610646
-0.2541748585449933,-0.3247167334289414,-0.8160295757038251,-0.8163097855581329,-0.7715660338555265,-0.8131682851993656
-0.2541748585449933,-0.32471288780211516,-0.8160284594024985,-0.8163092701259881,-0.7715645782257682,-0.8131682283935311
-0.2541748585449933,-0.3247115542410574,-0.8160271590239883,-0.8163092679181454,-0.7715641392028137,-0.8131679303026224
-0.2541748585449933,-0.3247071008318888,-0.8160265833940702,-0.8163089445398686,-0.7715591809445592,-0.8131672429921265
-0.25416920816107974,-0.3247066343068903,-0.8160265210255119,-0.8163088381880208,-0.771556093191457,-0.8131664487152388
-0.25416920816107974,-0.324702404757742,-0.8160263127201279,-0.8163078095995734,-0.7715554290368188,-0.8131664014269901
-0.25416920816107974,-0.3247003009084586,-0.8160259241925502,-0.8163025017411436,-0.771554633603218,-0.813165458589067
-0.25416920816107974,-0.3246971949556554,-0.8160243626469142,-0.8163020191404707,-0.771553241087553,-0.813164953172741
-0.25416920816107974,-0.32469574810111584,-0.8160241178614785,-0.8163013999312355,-0.7715522508512723,-0.813164941916893
-0.25416920816107974,-0.32469512741788076,-0.8160229694059963,-0.8163011220495467,-0.7715497064859114,-0.8131648995383615
-0.25416920816107974,-0.32468713107837055,-0.8160227229737429,-0.8163000882400681,-0.7715468896332683,-0.813164278080393
-0.25416920816107974,-0.3246850268861522,-0.8160216659391506,-0.816298906764166,-0.7715463863670905,-0.8131640865446593
-0.25416920816107974,-0.32468405310057186,-0.8160215414063011,-0.8162981525193603,-0.7715458598982848,-0.8131624006908705
-0.25416920816107974,-0.3246817061057113,-0.8160214083959091,-0.8162976787959363,-0.7715456363405298,-0.8131603720887501
-0.25416920816107974,-0.32468052492276905,-0.8160208743919096,-0.8162973823742,-0.7715453456397663,-0.8131603571453676
-0.25416920816107974,-0.32467778337465913,-0.8160199823418677,-0.8162969497395474,-0.7715446551639141,-0.8131595346478234
-0.25416920816107974,-0.3246736964668968,-0.8160195255287815,-0.8162962807920768,-0.7715446473742431,-0.8131587765250192
-0.25416920816107974,-0.3246629704745228,-0.8160190371110585,-0.8162941298052659,-0.7715443334797861,-0.813158700893738
-0.25416920816107974,-0.32465866214950967,-0.8160188325771349,-0.8162935214476931,-0.7715432712814131,-0.813157629523371
-0.25416920816107974,-0.3246503790388071,-0.8160168696031905,-0.8162934641946114,-0.7715428216937064,-0.8131565999130991
-0.25416920816107974,-0.3246459331129713,-0.8160153313877224,-0.8162933924020179,-0.7715406598134814,-0.8131564198921376
-0.25416920816107974,-0.32464325152320395,-0.8160145388614479,-0.8162931193260236,-0.7715403579350449,-0.8131541736826566
-0.25416920816107974,-0.324635121242263,-0.8160142776920775,-0.8162928094441799,-0.771540104723656,-0.8131525015000182
-0.25416920816107974,-0.32462393892808994,-0.8160140899730622,-0.8162893427734187,-0.77153999599823,-0.8131524476301768
-0.2541450168319665,-0.3246147595206712,-0.8160139674619759,-0.8162887284835664,-0.7715393135013336,-0.813152387901604
-0.2541450168319665,-0.324596891220892,-0.8160138091824886,-0.8162886344128422,-0.7715388234975711,-0.8131515895638057
-0.2541450168319665,-0.3245961557394793,-0.81601276996408,-0.8162879672025399,-0.7715388056642161,-0.8131514258586314
-0.2541450168319665,-0.3245911449677698,-0.8160125375692144,-0.8162878249816516,-0.7715383127406229,-0.8131512569626786
-0.2541450168319665,-0.32457409689483474,-0.8160122673055756,-0.816287609356773,-0.7715377780290004,-0.8131508633787239
-0.2541450168319665,-0.3245732812606349,-0.8160120379980428,-0.816285067522906,-0.7715365616512809,-0.8131501280474797
-0.2541450168319665,-0.32457231077474774,-0.8160111890948374,-0.8162843089562724,-0.7715360793374486,-0.8131477442928732
-0.2541450168319665,-0.324569016958463,-0.8160110359859808,-0.8162830971928,-0.7715358662333032,-0.813146082549888
-0.2541450168319665,-0.3245515775272605,-0.8160097932703922,-0.8162828625235699,-0.7715344531974019,-0.8131458003717279
-0.2541450168319665,-0.32451382259974715,-0.816009792338926,-0.8162828540227961,-0.7715339341756469,-0.8131446601108159
-0.2541450168319665,-0.3245030255492281,-0.8160084783214315,-0.8162827220558059,-0.7715334125326584,-0.8131445970525166
-0.2541450168319665,-0.3244948275713956,-0.8160071752720484,-0.8162811143095822,-0.7715321105401071,-0.813144046591186
-0.2541450168319665,-0.32448792850066316,-0.8160068367425649,-0.8162810720201517,-0.7715314930479323,-0.8131439826929155
-0.2541450168319665,-0.32448719879826615,-0.8160066775595624,-0.8162810460808514,-0.7715313789076786,-0.813143362833488
-0.2541450168319665,-0.3244810360493839,-0.8160065091008278,-0.8162809632145538,-0.7715311476295834,-0.8131421780707915
-0.2541450168319665,-0.32447408590987337,-0.8160052301581986,-0.816279901861321,-0.7715309898330379,-0.8131411096299134
-0.2541450168319665,-0.3244691175295191,-0.8160050125599317,-0.8162780686540523,-0.7715304736379646,-0.8131407825401354
-0.2541450168319665,-0.32446745201997257,-0.8160022742788325,-0.8162777417928521,-0.771530330267102,-0.8131393727350142
-0.2541450168319665,-0.3244609714401651,-0.8160021838548596,-0.8162772772254876,-0.7715300812351521,-0.8131389074602158
-0.2541450168319665,-0.3244553820759112,-0.8160013197104434,-0.8162771129900053,-0.7715291144623492,-0.8131362714531644
-0.25405943255588886,-0.324451322543189,-0.8160011359883591,-0.816276968056015,-0.7715285548829345,-0.8131343829702165
-0.25405943255588886,-0.32443326249605714,-0.8160008385449109,-0.8162767419170632,-0.7715281976799345,-0.8131330041443828
-0.25405943255588886,-0.32442660184444894,-0.8160005157440512,-0.8162757058596027,-0.7715277650404753,-0.813132415693017
-0.25405943255588886,-0.32442288057960667,-0.8160004727724929,-0.8162743582648538,-0.7715269106074132,-0.8131306813789856
-0.25405943255588886,-0.3244199559740741,-0.8159995686768533,-0.8162739544314852,-0.7715266231657336,-0.8131301848768591
-0.25405943255588886,-0.3244080772479607,-0.8159990792768174,-0.8162738994416802,-0.7715257759044017,-0.8131294329068155
-0.25405943255588886,-0.3244007917025221,-0.8159990717175909,-0.8162730434988203,-0.7715243760339188,-0.8131282244679312
-0.25405943255588886,-0.32439047893648754,-0.8159986727123157,-0.8162728512151899,-0.7715235084364884,-0.8131279536522971
-0.25405943255588886,-0.32438776304542555,-0.8159984196034972,-0.8162715754101547,-0.771522107869111,-0.8131263717681374
-0.25405943255588886,-0.32437632588468807,-0.8159981149828838,-0.8162708222858996,-0.771520922957877,-0.8131263373133037
-0.25405943255588886,-0.32437117196229404,-0.8159976251461697,-0.8162701924690113,-0.7715200287878086,-0.8131249466787217
-0.25405943255588886,-0.32436684611413724,-0.8159968583938302,-0.8162701052697137,-0.7715198866793954,-0.8131248450918781
-0.25405943255588886,-0.32433309805537913,-0.8159965402643738,-0.8162695197138826,-0.7715198134624089,-0.8131243865802776
-0.25405943255588886,-0.3243139573582624,-0.8159948719577873,-0.8162694731734292,-0.7715198070168898,-0.8131226116595671
-0.25405943255588886,-0.3242743509414597,-0.8159945087691216,-0.8162691665735167,-0.7715185269343607,-0.8131214833933395
-0.25405943255588886,-0.32424933226516606,-0.8159943023861838,-0.8162688409997959,-0.7715184706573929,-0.8131187514377862
-0.25405943255588886,-0.32424597122648235,-0.8159940680376265,-0.8162673409477791,-0.7715179969779828,-0.8131177928814974
-0.25405943255588886,-0.3242353850636023,-0.8159914341200981,-0.8162663830345444,-0.7715173845404648,-0.8131169057938258
-0.25405943255588886,-0.32423437267389066,-0.8159911123211058,-0.816266132001326,-0.7715144377333434,-0.8131162794894957
-0.25405943255588886,-0.32422325722071454,-0.8159903261404736,-0.8162660111655734,-0.7715143778029561,-0.8131105634278182
-0.25402538561554944,-0.324213770162765,-0.8159888631179989,-0.8162634475911182,-0.7715108019045128,-0.8131100847386281
-0.25402538561554944,-0.32421166043753585,-0.8159879115074762,-0.816260999837903,-0.7715098975031768,-0.8131091557931891
-0.25402538561554944,-0.3242019638917264,-0.8159876042721985,-0.8162559113217581,-0.7715095046280759,-0.813106915072841
-0.25402538561554944,-0.3242018758646951,-0.8159864065064427,-0.8162544097882019,-0.7715081210652059,-0.8131059097290052
-0.25402538561554944,-0.3241949155131732,-0.8159862240818505,-0.8162544040976764,-0.7715061221250389,-0.8131055228325353
-0.25402538561554944,-0.32419477023390036,-0.8159852364884731,-0.8162541251389966,-0.7715057264318811,-0.8131054622578318
-0.25402538561554944,-0.3241910681952592,-0.8159852257240875,-0.8162540753001115,-0.7715050607775614,-0.813104374000554
-0.25402538561554944,-0.3241877494732222,-0.8159846829745149,-0.8162532576223528,-0.7715049843475215,-0.8131028226686973
-0.25402538561554944,-0.3241869103510048,-0.8159840880998592,-0.8162532428526932,-0.7715048760872469,-0.8131025973148275
-0.25402538561554944,-0.32417807833320744,-0.8159833989087387,-0.8162530645394206,-0.7715044781308138,-0.8131025109783594
-0.25402538561554944,-0.3241509905634958,-0.815982970035912,-0.8162526801674025,-0.7715043244171479,-0.8131021478830196
-0.25402538561554944,-0.3241488667080589,-0.8159828822976851,-0.8162510271220866,-0.7715029682139624,-0.8131018323480943
-0.25402538561554944,-0.3241433720677773,-0.8159824728001829,-0.8162498042680996,-0.7715029555730499,-0.8131012914625333
-0.25402538561554944,-0.3241388550862176,-0.8159813515257827,-0.8162493337682125,-0.7715004221126313,-0.8130968330677933
-0.25402538561554944,-0.3241233619533985,-0.8159812451067071,-0.8162489970210344,-0.7714981050517391,-0.8130923483242408
-0.25402538561554944,-0.324117722336884,-0.8159806325685779,-0.8162483400936252,-0.7714977627675262,-0.8130922180326011
-0.25402538561554944,-0.32410949728933214,-0.8159792643225924,-0.8162482365864359,-0.7714970746905113,-0.8130912939772328
-0.25402538561554944,-0.32409592527396686,-0.815978714176392,-0.8162481853825511,-0.7714965714255625,-0.8130905539955923
-0.25402538561554944,-0.3240869929697462,-0.8159783194984466,-0.81624806586934,-0.7714963038136126,-0.8130904931486596
-0.25402538561554944,-0.3240583175502108,-0.815977151053437,-0.8162479576006814,-0.7714952673874633,-0.8130896769620756
-0.25402201447285655,-0.32405724964145205,-0.8159763769500448,-0.8162472625729635,-0.7714919579424402,-0.8130893018177145
-0.25402201447285655,-0.324055581183574,-0.8159760818339243,-0.8162463636616679,-0.7714916092756479,-0.8130887293827183
-0.25402201447285655,-0.32405081139367276,-0.8159755991707075,-0.8162459697605605,-0.7714901330863188,-0.8130883176470479
-0.25402201447285655,-0.32404541328481745,-0.8159745745198485,-0.8162419646148299,-0.771489086685064,-0.8130874108596151
-0.25402201447285655,-0.32404424657625946,-0.8159742670570694,-0.816241426688073,-0.7714874507990325,-0.8130836587288107
-0.25402201447285655,-0.3240402387790173,-0.8159740268560534,-0.8162396327855418,-0.7714866029286886,-0.8130830672618247
-0.25402201447285655,-0.3240361035183581,-0.8159736283481939,-0.8162390590184725,-0.7714863248344602,-0.8130819110806149
-0.25402201447285655,-0.3240279461436334,-0.8159722686024967,-0.8162390183664737,-0.7714856748184942,-0.8130816053290398
-0.25402201447285655,-0.32401404399772205,-0.8159719611726286,-0.8162387352570647,-0.7714848679447832,-0.8130808163859296
-0.25402201447285655,-0.32399897085525936,-0.8159717385399731,-0.8162368664566056,-0.7714819152271006,-0.8130802119559212
-0.25402201447285655,-0.32399385027174166,-0.8159712996217782,-0.8162360680454331,-0.7714793918835593,-0.8130800393260709
-0.25402201447285655,-0.32399077767078877,-0.8159710900176171,-0.8162360566867335,-0.7714790032870688,-0.8130792500081027
-0.25402201447285655,-0.32396410053159036,-0.8159710685846311,-0.816235890721356,-0.771478860417879,-0.8130778695280502
-0.25402201447285655,-0.323940294291934,-0.8159708427530424,-0.8162349201421693,-0.7714786668203337,-0.8130770420017419
-0.25402201447285655,-0.3239391472796661,-0.8159705032808958,-0.8162337490422193,-0.7714785207927267,-0.8130764352251872
-0.25402201447285655,-0.3239345456000389,-0.8159699652291783,-0.8162335714858306,-0.771477224642611,-0.8130754814675545
-0.25402201447285655,-0.3239345115303119,-0.8159695415214628,-0.8162334549282239,-0.7714765671106828,-0.8130752213022489
-0.25402201447285655,-0.3239276033186021,-0.815969038056759,-0.8162319286950449,-0.7714765385897596,-0.8130743389142877
-0.25402201447285655,-0.3239232940845423,-0.815968632370127,-0.8162308160585078,-0.7714756202598263,-0.8130735856137586
-0.25402201447285655,-0.32391753919061095,-0.8159664189692624,-0.8162306849887538,-0.7714753141168225,-0.8130730205198984
-0.25399923567463767,-0.323906045054312,-0.8159647254519528,-0.8162296697969738,-0.7714745758410824,-0.8130722298299944
-0.25399923567463767,-0.3239028756963616,-0.8159628519636504,-0.8162293513279134,-0.7714736329166458,-0.8130710292551236
-0.25399923567463767,-0.32387272510672116,-0.8159622844462305,-0.8162289680035665,-0.7714729441162204,-0.813070692280112
-0.25399923567463767,-0.323867022757805,-0.8159619591256246,-0.8162289232194204,-0.7714713225358459,-0.8130706556211718
-0.25399923567463767,-0.32385395042142917,-0.8159589361025534,-0.8162288688844116,-0.7714712285658223,-0.8130704986504927
-0.25399923567463767,-0.3238519245779805,-0.8159574605088518,-0.8162287963063336,-0.7714708373539315,-0.8130704290779492
